session_id,session_ts,user_id,channel,device,device_id,ip_hash,pincode,promo_flag
S000051256,2025-11-01 08:28:13,U002017,paid_social,web,D80b6414076,IPd4b41f95f9,563967,0
S000051257,2025-11-01 06:39:46,,search,web,D_G_8a3a716ac8,IP964296fe11,564400,0
S000051258,2025-11-01 06:56:26,U000778,search,mobile,D60c396597d,IPb6b67b43d4,575661,0
S000051259,2025-11-01 17:41:34,U002931,referral,web,D95598df67f,IPb58adf45ee,578896,0
S000051260,2025-11-02 03:34:01,U003171,search,mobile,Dd2511e56b1,IPe8b3953ee0,572163,0
S000051261,2025-11-02 15:31:29,U001201,search,web,Da69e070b45,IPd61b902a06,568518,0
S000051262,2025-11-02 04:46:58,,paid_social,web,D_G_cc1fc95151,IPb005c742d1,564361,0
S000051263,2025-11-02 17:01:33,U000877,paid_social,web,D0f498d4158,IP3d147b3c43,575439,0
S000051264,2025-11-02 23:21:18,U001523,referral,web,D8f34748418,IP4efc07a343,565894,0
S000051265,2025-11-02 03:08:51,U000960,referral,mobile,D_RING_02,IP_RING_SHAR,563967,0
S000051266,2025-11-02 16:53:19,U000948,organic,mobile,D378f0ea437,IP75694aabb0,572398,0
S000051267,2025-11-02 16:10:00,U003105,organic,web,D73ff83fea1,IP771a22708f,575618,0
S000051268,2025-11-02 04:26:32,U001474,paid_social,web,D677ec90435,IP3c79aba8ee,575438,0
S000051269,2025-11-02 09:32:04,,email,web,D_G_892ed47378,IP6285af14e3,561906,0
S000051270,2025-11-02 05:43:26,U001051,paid_social,mobile,Dadb6af57fc,IPbad285946b,577522,0
S000051271,2025-11-02 23:03:23,U001401,referral,web,De603fc2c31,IP451e217e96,575674,0
S000051272,2025-11-02 12:27:07,U001965,email,mobile,D4c78936771,IP7803afa8ee,574081,0
S000051273,2025-11-02 04:41:38,U000098,email,web,Db6c1e40b09,IP6c591f35a6,577522,0
S000051274,2025-11-02 10:27:09,U001386,organic,mobile,D8442542c35,IPb114945797,578896,0
S000051275,2025-11-02 09:35:38,U001885,organic,web,Dcd2f117f70,IPed67cc698b,572788,0
S000051276,2025-11-02 02:56:57,U002282,paid_social,mobile,D2e55f5813a,IP6f7da620f8,572398,0
S000051277,2025-11-02 06:09:27,U002981,organic,web,Ddb049efca2,IP38ca082701,575842,0
S000051278,2025-11-02 12:17:16,U001646,paid_social,mobile,Da1eda830b0,IP5a3e73f4a1,574360,0
S000051279,2025-11-02 14:43:21,,paid_social,web,D_G_07105a5881,IPf59af35dea,564250,0
S000051280,2025-11-02 19:33:54,U002502,organic,web,D39db55d9c6,IP66e0e146e5,579266,0
S000051281,2025-11-02 02:26:37,,organic,web,D_G_e6a16a3d83,IP95a0e78d06,567891,0
S000051282,2025-11-02 14:36:40,,organic,web,D_G_59864bffbb,IPe61394cb37,566977,0
S000051283,2025-11-02 01:38:14,U002127,paid_social,web,D32cbb2126a,IPd47e256466,572495,0
S000051284,2025-11-02 10:15:41,U002752,paid_social,web,D92a39ad05b,IP2151ae99a6,568375,0
S000051285,2025-11-02 14:09:54,,organic,mobile,D_G_b2a90e195f,IP00c7112df6,567919,0
S000051286,2025-11-02 14:24:51,U001556,organic,mobile,Dcb1f1c9d85,IP335b45259b,572276,0
S000051287,2025-11-02 00:01:48,U001182,organic,mobile,D6522988f59,IP9290518aa7,574252,0
S000051288,2025-11-02 19:44:32,U001908,search,web,D578be4eef4,IP3c6a05aebf,569539,0
S000051289,2025-11-02 21:32:48,U001520,email,mobile,D124a215d98,IP4ad6f7fbf3,576334,0
S000051290,2025-11-02 17:13:42,U001309,search,web,Dcac2a7fe35,IP42ecb9a71d,572149,0
S000051291,2025-11-02 13:10:38,,organic,mobile,D_G_353e3d2288,IP47cd61fa7a,565230,0
S000051292,2025-11-02 20:43:01,U001816,organic,mobile,D6cc9ca6d39,IP95381fd5a9,565285,0
S000051293,2025-11-02 22:21:46,U001765,organic,mobile,De1436cc153,IP0ab8733d6f,563967,0
S000051294,2025-11-02 10:00:15,U001566,paid_social,web,D5f60ade6a9,IP31cedc88e3,568375,0
S000051295,2025-11-02 12:59:17,U002821,referral,mobile,Dfaccf2c760,IP62a39d14b0,576088,0
S000051296,2025-11-02 23:56:11,U002387,email,web,D30a304debe,IP133090ebac,568375,0
S000051297,2025-11-02 07:31:23,,email,mobile,D_G_d669b7fb09,IP3a3c2f20f9,565956,0
S000051298,2025-11-02 06:51:09,,Organic,mobile,D_G_19a8399b83,IPcd1fd767c5,567147,0
S000051299,2025-11-02 20:14:01,U001184,referral,mobile,D_RING_04,IP_RING_SHAR,565285,0
S000051300,2025-11-02 04:01:09,U001340,email,mobile,D108832b700,IP8d28ad4b16,572163,0
S000051301,2025-11-02 13:09:01,U002950,email,mobile,D57afd47034,IP40f2785060,579884,0
S000051302,2025-11-02 14:20:41,,email,mobile,D_G_e2992e5993,IP906f1c3495,566131,0
S000051303,2025-11-02 00:16:19,U000261,email,mobile,D57e82e60fd,IP6767f585b9,565285,0
S000051304,2025-11-02 01:02:52,U002563,referral,web,D9eb58c0a59,IP69e5bd0e7f,571631,0
S000051305,2025-11-02 02:21:39,U001675,organic,web,Df4999a361d,IPc0077b5e2c,572163,0
S000051306,2025-11-02 15:58:45,U003164,organic,web,D0691d343f4,IPa35fdd3e9f,574573,0
S000051307,2025-11-02 02:49:38,,paid_social,mobile,D_G_bc4b03b858,IPaa3a6b46e5,565697,0
S000051308,2025-11-02 09:54:08,,referral,mobile,D_G_52f795e8ec,IP25f9b0c90e,565697,0
S000051309,2025-11-02 21:09:09,,referral,web,D_G_e6aaf7788f,IPa970845116,565441,0
S000051310,2025-11-02 03:22:33,,paid_social,web,D_G_75c90c767f,IPf0221d190a,567436,0
S000051311,2025-11-02 13:29:46,U002317,organic,web,De43447b24a,IPd79d1af703,574081,0
S000051312,2025-11-02 08:52:15,U001545,search,web,Ddfd433a56b,IPcf88eebdba,574360,0
S000051313,2025-11-02 21:34:32,U002364,paid_social,web,D7f5e5844bd,IPa7c21fd595,573709,0
S000051314,2025-11-02 00:06:50,U000162,search,web,D7c6428b695,IP9eb74112ff,578896,0
S000051315,2025-11-02 00:48:17,U000994,organic,web,Da1cf8e473d,IPf6d0fc621a,576074,0
S000051316,2025-11-02 22:05:59,U002578,referral,web,D0a55760b74,IP59306cb5df,573709,0
S000051317,2025-11-02 07:09:05,U002940,search,web,D3c590ea34c,IPeb4bd32820,565285,0
S000051318,2025-11-02 17:21:41,,paid_social,web,D_G_7694fd2c78,IP42c000897f,567319,0
S000051319,2025-11-02 11:59:31,U000939,paid_social,web,D76faddfd86,IP32d4037f0e,563966,0
S000051320,2025-11-02 02:39:31,U002758,organic,mobile,D4e898f6996,IPf49822e1a2,577522,0
S000051321,2025-11-02 21:31:06,,paid_social,mobile,D_G_1d098f41ab,IP44653d2817,565109,0
S000051322,2025-11-02 21:27:39,,search,mobile,D_G_a011ab11b3,IP5db34735fe,564361,0
S000051323,2025-11-02 12:36:16,U001597,search,mobile,D1b2e2f0d67,IPcb75913e07,576422,0
S000051324,2025-11-02 04:31:14,U002594,organic,web,D5b852c394d,IP7512817113,576074,0
S000051325,2025-11-02 22:52:48,U002209,organic,web,D_RING_02,IP_RING_SHAR,563967,0
S000051326,2025-11-02 01:08:47,U002549,paid_social,web,D6665516d75,IP1ee4343e06,568375,0
S000051327,2025-11-02 07:50:28,U000463,referral,,Dde00865117,IP0784600662,573828,0
S000051328,2025-11-02 17:16:40,U000938,search,web,Dcd6f5e5d21,IP5c9731517c,565285,0
S000051329,2025-11-02 21:22:55,U000694,organic,mobile,Def9cdf0a68,IP2a46215951,569539,0
S000051330,2025-11-02 10:04:22,,organic,web,D_G_fec44bed76,IP065dba093b,567891,0
S000051331,2025-11-02 08:31:16,U002052,paid_social,web,Dc9b476352f,IPacfc61fcea,578418,0
S000051332,2025-11-02 11:52:05,U002576,search,mobile,D1165dd1d41,IP51f002e8a0,569190,0
S000051333,2025-11-02 11:18:20,U001794,search,mobile,D2677390038,IP1a0b05a94c,573634,0
S000051334,2025-11-02 16:20:16,U002123,organic,,De86d8425ec,IP6454bae3df,572769,0
S000051335,2025-11-02 07:39:37,U000441,email,web,Dcc1b07a75d,IPaaa8de6242,575661,0
S000051336,2025-11-02 09:09:10,U001534,organic,mobile,De0c66fa873,IPc600d3f0e9,578018,0
S000051337,2025-11-02 00:33:16,U002269,referral,mobile,D3ed630b446,IP60de6a32a3,579501,0
S000051338,2025-11-02 06:24:52,U002749,paid_social,mobile,Dbfe519727a,IP0135ad9a53,577965,0
S000051339,2025-11-02 03:23:04,,organic,web,D_G_58b8b5afac,IPe0d541bb2e,568943,0
S000051340,2025-11-02 13:55:54,,referral,web,D_G_867991ed24,IP50ba7a8ac1,567147,0
S000051341,2025-11-02 14:17:53,U002232,referral,web,D7c07896958,IP40fb645459,575692,0
S000051342,2025-11-02 22:59:30,U001288,referral,web,D5c04950c7c,IPaba8bf2222,569190,0
S000051343,2025-11-02 14:15:18,U000015,search,mobile,Dabfc50ad8d,IPa339156d21,574621,0
S000051344,2025-11-02 00:22:29,,paid_social,web,D_G_faa22d714a,IP1600d44ec8,569906,0
S000051345,2025-11-02 01:54:23,U002249,referral,web,Dad82ad73ce,IP556ec2940d,574573,0
S000051346,2025-11-02 21:19:39,U003123,organic,mobile,D_RING_02,IP_RING_SHAR,563967,0
S000051347,2025-11-02 14:32:32,U000078,paid_social,mobile,D202ec65f7c,IP636e60ad49,579501,0
S000051348,2025-11-02 23:11:13,U002405,organic,web,D9470f15b5e,IPd29d5d6d2e,575139,0
S000051349,2025-11-02 04:47:49,U001483,email,web,D63ee2273f9,IP56a8ee8a67,577742,0
S000051350,2025-11-02 00:34:20,U000318,search,web,Dc682a859d9,IP9c9461db87,575614,0
S000051351,2025-11-02 03:34:03,U002406,organic,mobile,D5e8dc503a6,IPf3711a8b9c,577899,0
S000051352,2025-11-02 00:24:12,U000281,referral,mobile,D_RING_04,IP_RING_SHAR,565285,0
S000051353,2025-11-02 05:35:31,,search,web,D_G_1cfab6f5f7,IP75b4ba7a57,565769,0
S000051354,2025-11-02 20:48:07,,search,mobile,D_G_4a9b29c5ee,IPe59190e5af,563827,0
S000051355,2025-11-02 01:50:05,U001500,referral,web,Dd36473ef9d,IP41ade97fd4,577965,0
S000051356,2025-11-02 03:30:57,U000847,referral,web,D2cd2732140,IPe4d8da6a77,572398,0
S000051357,2025-11-02 14:02:54,U002551,email,web,D16ac073b66,IP83ca4ae1b6,563967,0
S000051358,2025-11-02 10:10:04,U001637,organic,web,Da2daa3633a,IP42a5fb4449,576074,0
S000051359,2025-11-02 08:27:43,,paid_social,web,D_G_defcc6e187,IPd493b522f7,569156,0
S000051360,2025-11-02 03:10:32,U002013,email,web,D113eb66b43,IP17d9b74d3c,575692,0
S000051361,2025-11-02 05:57:47,,organic,mobile,D_G_4b9379b732,IP60d90ea328,565769,0
S000051362,2025-11-02 01:31:01,U000444,organic,web,D9cc0487b1e,IP370b5877ef,577934,0
S000051363,2025-11-02 22:57:45,U002157,referral,web,D082f333be9,IP48b2c09191,576088,0
S000051364,2025-11-02 13:09:10,U000531,paid_social,mobile,D977bc38ab4,IP363e376144,579501,0
S000051365,2025-11-02 12:50:45,U001228,paid_social,web,Dde3d02e2c6,IP0b549ac88d,571647,0
S000051366,2025-11-02 13:49:46,,search,web,D_G_16ea775c18,IPae8683d4f1,567147,0
S000051367,2025-11-02 10:42:52,,paid_social,mobile,D_G_ef9fd3f7a4,IP6a07680692,567147,0
S000051368,2025-11-02 22:43:56,U002368,organic,mobile,Dd15b5b843b,IP43c33fa85b,569190,0
S000051369,2025-11-02 11:41:17,U002937,organic,mobile,D25bb0ca9c9,IPcf9826773f,577548,0
S000051370,2025-11-02 15:44:11,U000866,search,mobile,Df7033bbb7f,IP269e1c57ba,575438,0
S000051371,2025-11-02 18:52:06,U001238,organic,mobile,Dece1d5a138,IPbd6348a6f8,568375,0
S000051372,2025-11-02 18:11:19,U000608,referral,web,D58dd3952b6,IP88e89f8a99,579609,0
S000051373,2025-11-02 18:25:52,U002171,paid_social,mobile,D38a7fe81ea,IP9f01c1003a,572788,0
S000051374,2025-11-02 17:59:03,U002711,organic,mobile,D4fc7a19e0f,IP0a8c85166d,569539,0
S000051375,2025-11-02 00:08:27,U000582,referral,web,D6f50167d3a,IPc5074b2b51,579501,0
S000051376,2025-11-02 13:56:49,,search,web,D_G_a209ce8168,IP09b9d24ad3,566951,0
S000051377,2025-11-02 00:19:55,U000193,paid_social,web,D0a251bb5ee,IPaa3bb9d809,573828,0
S000051378,2025-11-02 15:51:06,U002917,organic,web,D56bb8a44ce,IP07e8fe45d7,578018,0
S000051379,2025-11-02 21:59:25,U001371,paid_social,mobile,Da36739e0b6,IP8ee1321b09,565285,0
S000051380,2025-11-02 04:07:07,U001712,search,mobile,D8115d4cc18,IP7ebdd3590c,565894,0
S000051381,2025-11-02 12:45:33,U001673,organic,mobile,D6a6e0577dd,IP48a4988caa,563966,0
S000051382,2025-11-02 01:06:42,U001984,search,web,D4094773fb8,IPa0d047c739,568375,0
S000051383,2025-11-02 19:02:43,U001596,search,web,Da8d7cf26ae,IP516c1aa768,572788,0
S000051384,2025-11-02 06:04:00,U002846,paid_social,web,D66cb5c3dbb,IPb2da6cc227,575618,0
S000051385,2025-11-02 01:52:31,,search,mobile,D_G_93d12c629c,IPb8fe105c69,568870,0
S000051386,2025-11-02 05:05:53,U002466,organic,web,Df3183528f2,IP61dbbd82e5,563967,0
S000051387,2025-11-02 08:32:01,U002464,organic,mobile,D611caf344f,IPbb7fe28f84,579236,0
S000051388,2025-11-02 14:52:37,U000071,search,mobile,D74b74854b8,IP4e932cc867,565894,0
S000051389,2025-11-02 07:42:35,U002160,paid_social,web,Db3d588f5bd,IP4d1ea024c6,577545,0
S000051390,2025-11-02 07:39:38,U002300,organic,mobile,D6833c72319,IPb496c1171b,574441,0
S000051391,2025-11-02 19:52:51,U001183,organic,web,D9af0e62201,IP6e1f2ac948,575692,0
S000051392,2025-11-02 12:05:49,U003086,email,web,D7c578950ae,IP91ab719b56,578963,0
S000051393,2025-11-02 01:54:38,U001679,referral,mobile,D3e4da061e1,IPce32c0dc2f,573634,0
S000051394,2025-11-02 02:28:34,U003183,paid_social,web,Db6915e0360,IPd87c2a8c53,575692,0
S000051395,2025-11-02 16:52:00,U001979,paid_social,mobile,D0abbd5dd34,IP4428dc3bc5,578896,0
S000051396,2025-11-02 15:54:37,U000644,organic,web,D353062cc43,IP1487ba32a5,577080,0
S000051397,2025-11-02 16:15:35,U001706,referral,web,D8a7913c12d,IP8df39adbc8,578796,0
S000051398,2025-11-02 01:37:05,U002519,organic,mobile,D03622eff1c,IPbc4b52ac4c,578600,0
S000051399,2025-11-02 11:36:42,,organic,mobile,D_G_55ae81837c,IP211f40fcea,564775,0
S000051400,2025-11-02 05:56:43,U000840,search,web,D3c6b1858df,IPc6adfc25e2,563967,0
S000051401,2025-11-02 15:41:28,U001902,referral,mobile,Dfb36edff4a,IP90e72ea9f2,569190,0
S000051402,2025-11-02 11:49:11,U000887,organic,mobile,D748eaec226,IP0533634a35,577626,0
S000051403,2025-11-02 07:56:40,U000079,paid_social,mobile,D16cf77c153,IP441130eea3,577548,0
S000051404,2025-11-02 02:49:46,U000918,organic,web,Def4e7d0cbe,IP180d9f779b,578600,0
S000051405,2025-11-02 00:11:18,U002664,search,web,D7f21e47d8b,IP7632ad2a3c,576422,0
S000051406,2025-11-02 19:09:32,U001180,referral,web,Dd4d8471d1c,IPe7ec6339fb,573634,0
S000051407,2025-11-02 07:48:10,U002595,referral,mobile,Dae2880dff3,IP57c5dd5816,574081,0
S000051408,2025-11-02 10:49:43,U000240,referral,mobile,D7af6c48f13,IPe17a7c6bd7,565894,0
S000051409,2025-11-02 11:18:12,U000736,search,web,Db3c56ccea4,IP507e8e7213,579884,0
S000051410,2025-11-02 09:24:19,U000660,organic,,Da30b1d2777,IP59861c48ff,569190,0
S000051411,2025-11-02 17:56:47,,email,web,D_G_6de84baa74,IP7350402e62,567147,0
S000051412,2025-11-02 13:52:48,U000861,email,web,Dedb7b73416,IP1eee163803,565285,0
S000051413,2025-11-02 23:02:59,,search,web,D_G_ae2155129d,IPaeeded7544,568757,0
S000051414,2025-11-02 10:56:20,U000959,search,mobile,Dbcf26b74ba,IPe1159ec0e0,577899,0
S000051415,2025-11-02 19:29:42,U001897,organic,mobile,Dfc6561e93d,IP9f8da81ca9,563967,0
S000051416,2025-11-02 03:21:45,U000642,search,web,D0600c7c5a2,IPae3219a34d,574441,0
S000051417,2025-11-02 14:03:47,U003048,paid_social,web,Dec8e7b4540,IPead5bb36c2,575614,0
S000051418,2025-11-02 09:27:08,U000475,paid_social,mobile,D9e30c9932b,IP578a9f4cd0,577970,0
S000051419,2025-11-02 21:59:02,,paid_social,web,D_G_6aef870f0b,IPc4f3607fd4,566977,0
S000051420,2025-11-02 06:30:09,U002790,organic,web,D24b1d1189b,IPb64519adc8,579236,0
S000051421,2025-11-02 10:07:31,U002749,email,web,Dbfe519727a,IPfca1a44730,577965,0
S000051422,2025-11-02 19:35:49,U000964,organic,web,D1cc5b3d893,IP26d82731c4,565894,0
S000051423,2025-11-02 21:33:55,U000349,paid_social,web,Dc40d41dcfc,IP0c2938639a,569539,0
S000051424,2025-11-02 06:48:11,U002506,organic,mobile,Dbe0dc095d1,IPb148af9ea2,576088,0
S000051425,2025-11-02 18:51:51,,organic,web,D_G_be1bf011a1,IPc4539145ad,566951,0
S000051426,2025-11-02 06:19:57,U000211,organic,web,D7623ba32fe,IPbb08b9519f,572163,0
S000051427,2025-11-02 01:04:46,,organic,mobile,D_G_SHARED_00,IP4c349b0713,567865,0
S000051428,2025-11-02 13:44:56,U002660,search,mobile,Db82e29430d,IP3c17d37f83,577545,0
S000051429,2025-11-02 22:11:45,U001527,organic,web,De5f9fd2e28,IP92bf96d744,571541,0
S000051430,2025-11-02 11:29:14,U000797,referral,mobile,Dd24011ae22,IP9599976055,574597,0
S000051431,2025-11-02 10:56:35,U000880,referral,mobile,Dc41f51f3ae,IPf943d39d88,577965,0
S000051432,2025-11-02 18:48:07,U001730,organic,mobile,D80ff91f191,IP7248fff87d,575439,0
S000051433,2025-11-02 10:04:28,U001889,search,web,Da13b29a3e9,IP03d9a786a7,575699,0
S000051434,2025-11-02 02:01:25,,paid_social,mobile,D_G_8660dd689c,IP1de1cff2ba,565230,0
S000051435,2025-11-02 10:12:50,U002205,paid_social,mobile,D8fd7d68f67,IP0ee2e2f690,574081,0
S000051436,2025-11-02 11:18:28,U001159,referral,web,Dcf70cfe916,IP805ca9cd2f,,0
S000051437,2025-11-02 05:25:24,U000444,referral,mobile,D9cc0487b1e,IPbcadf551de,577934,0
S000051438,2025-11-02 13:05:14,U003071,paid_social,,Df0893bf447,IP352b8ee21f,568375,0
S000051439,2025-11-02 23:47:28,U000671,email,web,D61b60770a3,IP524433851d,577545,0
S000051440,2025-11-02 09:40:49,U000186,organic,web,D6ac22fb3ce,IP8ae931a5f0,565285,0
S000051441,2025-11-02 07:30:52,U001036,referral,web,D6fdaac98ae,IPd8060bbdad,575439,0
S000051442,2025-11-02 15:23:12,U002709,paid_social,mobile,Df7ac22a22f,IP4b5f2b24cc,574252,0
S000051443,2025-11-02 03:41:18,U003050,organic,web,D632ccfcf2a,IP2d947da663,571647,0
S000051444,2025-11-02 18:11:19,U000042,search,web,D8f1bf124ea,IPdb8c8b4cf4,574081,0
S000051445,2025-11-02 03:52:24,U002399,search,web,Dbf5d795989,IP0868c4ed0b,575618,0
S000051446,2025-11-02 00:28:04,U001876,search,mobile,Dd9bcb50ec3,IP32c77c3ba9,578796,0
S000051447,2025-11-02 05:34:21,,organic,web,D_G_219297bbf7,IPdc468a0370,562556,0
S000051448,2025-11-02 09:55:17,U000567,search,web,D3ee6f3bb71,IP2ecb0c9638,563967,0
S000051449,2025-11-02 22:24:57,,organic,mobile,D_G_4a00625ea4,IP46d3349e60,566977,0
S000051450,2025-11-02 21:04:37,U001645,organic,mobile,D1cc8cc41e0,IP8219d618ac,579260,0
S000051451,2025-11-02 16:03:33,U000154,search,web,D02386056a0,IP865e47d319,572276,0
S000051452,2025-11-02 20:18:08,,referral,web,D_G_7bbc6f91d2,IPfcc040ff5e,566351,0
S000051453,2025-11-02 11:52:43,U002768,Organic,web,D06de9172ac,IP753dc4f857,572769,0
S000051454,2025-11-02 15:16:06,U002792,search,web,D332b47bdfd,IP8f1a9958dd,568375,0
S000051455,2025-11-02 23:20:12,U002649,email,web,Dd9941f930d,IPf17701b81e,573709,0
S000051456,2025-11-02 12:01:24,U001866,search,web,Da77ffdf922,IPe9ed494f8c,563967,0
S000051457,2025-11-02 17:24:24,U000240,search,web,D7af6c48f13,IP005f1881e5,565894,0
S000051458,2025-11-02 13:48:48,U001730,organic,web,D80ff91f191,IPad259450df,575439,0
S000051459,2025-11-02 09:56:41,U001556,search,web,Dcb1f1c9d85,IP7e3ea58db8,572276,0
S000051460,2025-11-02 04:57:45,U002381,referral,mobile,D7419e7b271,IP4153f1e0df,574081,0
S000051461,2025-11-02 13:25:27,U002341,organic,mobile,D3eec9483bc,IPe34f40b43e,574081,0
S000051462,2025-11-02 21:09:24,U001555,search,mobile,Dc6bcc61f01,IP1a97c38c81,579884,0
S000051463,2025-11-02 06:05:48,,search,mobile,D_G_bd5c7a56b0,IP006c9c469a,566977,0
S000051464,2025-11-02 21:41:06,U002587,organic,mobile,D294ffe8a69,IP59add311aa,565285,0
S000051465,2025-11-02 01:26:27,U002068,search,web,D54e5172d06,IP8d8d04a01a,576334,0
S000051466,2025-11-02 11:43:37,U001185,organic,mobile,D9542b7dede,IP2f867614be,579884,0
S000051467,2025-11-02 22:54:16,U001210,email,web,Dc0b76b07c4,IPf5ae52799f,577626,0
S000051468,2025-11-02 00:50:41,U000041,search,mobile,D546e47b5a8,IP221ae30ebc,574573,0
S000051469,2025-11-02 04:13:43,U000674,referral,mobile,D1de4dd3eb4,IPd37c897b1a,578418,0
S000051470,2025-11-02 17:27:34,,search,web,D_G_eaa6f6753b,IP13aa4a9ca5,569156,0
S000051471,2025-11-02 04:02:43,U001271,search,web,D3bbb29b83b,IP8bd0cbb280,563966,0
S000051472,2025-11-02 03:52:01,U001924,search,mobile,Da4da0dbd35,IP95b33bf7ba,579609,0
S000051473,2025-11-02 17:40:23,,paid_social,web,D_G_12e64152d4,IPd4691d2a1b,564963,0
S000051474,2025-11-02 11:29:59,U000937,search,web,D11c95e7d23,IP0353450086,578418,0
S000051475,2025-11-02 07:26:33,U002400,search,web,D3a5d40291b,IPdec71aa7a0,563966,0
S000051476,2025-11-02 08:53:04,U002409,search,web,De878c9e553,IP40fa109b92,568375,0
S000051477,2025-11-02 02:16:06,U001732,search,mobile,D3d33679a90,IP1958a80f22,571631,0
S000051478,2025-11-02 02:48:13,U000408,email,mobile,D0838d5421e,IP4818ab398f,579260,0
S000051479,2025-11-02 21:23:16,U002727,organic,mobile,Dd07484c662,IP333a95f7a8,578600,0
S000051480,2025-11-02 08:09:32,U001566,search,mobile,D5f60ade6a9,IP3b849c600f,568375,0
S000051481,2025-11-02 05:02:10,U001363,search,web,D67f04b388d,IP69a2308727,575588,0
S000051482,2025-11-02 20:07:06,U000626,referral,mobile,D11bc1e81d3,IP5550a43051,572276,0
S000051483,2025-11-02 11:37:22,U000613,organic,web,D26be21947b,IP6a1f56bb12,574621,0
S000051484,2025-11-02 19:29:08,U002613,search,web,D7a70411816,IP903911bfa8,579236,0
S000051485,2025-11-02 13:47:25,,Organic,mobile,D_G_c009edecc8,IP9c0be822c8,565956,0
S000051486,2025-11-02 04:23:37,U000762,organic,web,D0a0700ad95,IP32b79be0c8,579260,0
S000051487,2025-11-02 03:56:39,U001089,organic,web,D1ac1ceffe3,IP3a81aad541,574621,0
S000051488,2025-11-02 09:38:20,U002514,search,mobile,D7a9a947fb5,IP324b0d0945,565285,0
S000051489,2025-11-02 14:23:59,U000547,organic,web,D0ad3710dfa,IP74ef0d7da7,569539,0
S000051490,2025-11-02 17:12:19,U000851,organic,mobile,Df59c6b1341,IP362ae37c80,577934,0
S000051491,2025-11-02 13:44:34,U000373,search,mobile,Da957d057a2,IPb1c57722b9,574441,0
S000051492,2025-11-02 02:46:01,,search,mobile,D_G_4a2c28939e,IP497407c608,566351,0
S000051493,2025-11-02 19:42:58,U000280,search,mobile,D316fe39941,IP622d6255c0,569190,0
S000051494,2025-11-02 14:34:32,U000580,referral,web,D4da2e89182,IP446a491853,576074,0
S000051495,2025-11-02 07:37:56,,organic,mobile,D_G_SHARED_00,IP3e796fa1d6,562556,0
S000051496,2025-11-02 19:44:23,U001565,search,mobile,D0cbd262d65,IP5af734b5b0,568518,0
S000051497,2025-11-02 01:01:05,U001505,search,web,D0cb5f40635,IPbd978a0c8d,563966,0
S000051498,2025-11-02 09:46:18,U002849,paid_social,web,Df0cbb2e4cb,IPfe76e0371b,579236,0
S000051499,2025-11-02 22:34:32,U002960,paid_social,web,D8deb706dd0,IP7cb929a1ae,563966,0
S000051500,2025-11-02 18:36:49,,organic,web,D_G_df23ce7c81,IPd7dd3286c0,564304,0
S000051501,2025-11-02 08:51:08,U001462,organic,mobile,D4c4f475b91,IP7252055082,563967,0
S000051502,2025-11-02 19:04:55,U000192,paid_social,web,Df30803c598,IP3ba90d1ee1,571631,0
S000051503,2025-11-02 14:37:30,U002565,search,web,D929087aaa8,IP0108ad7d18,579884,0
S000051504,2025-11-02 21:56:57,U002770,referral,mobile,D868a78ee40,IPca3ca979a3,577742,0
S000051505,2025-11-02 01:01:22,U002443,organic,web,D3417c025ef,IP60f8f4e17f,563967,0
S000051506,2025-11-02 09:05:10,U000849,organic,mobile,D22cfec0050,IP6b8b37e4f7,572149,0
S000051507,2025-11-02 09:02:42,U002765,organic,web,D5638c2697b,IP270ddd8203,574441,0
S000051508,2025-11-02 16:07:05,U000219,paid_social,mobile,Df3a2d7fa94,IP4eeaae8ee2,574252,0
S000051509,2025-11-02 16:23:53,U002673,paid_social,mobile,D8ff2235598,IP16561b7ef1,571561,0
S000051510,2025-11-02 05:58:23,,organic,web,D_G_f795751bbf,IPf86180be43,569156,0
